timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1214718.4254147224,-35409.098,-73138.305,4426.6357,-15254.558,-42018.637,-42821.574,-50369.914,-21259.645
1214718.4294147172,-35407.023,-73138.06,4428.1006,-15254.599,-42020.508,-42823.203,-50370.445,-21261.312
1214718.4334147118,-35407.105,-73148.56,4429.4844,-15255.534,-42018.11,-42822.957,-50369.754,-21261.678
1214718.4374147067,-35412.68,-73157.23,4428.874,-15256.308,-42021.934,-42821.98,-50368.816,-21265.951
1214718.4414147013,-35415.73,-73139.28,4429.9316,-15251.872,-42025.96,-42817.223,-50364.055,-21258.098
1214718.445414696,-35412.273,-73134.195,4429.647,-15249.35,-42022.137,-42816.938,-50362.836,-21254.11
1214718.4494146907,-35407.27,-73129.92,4431.0303,-15250.773,-42018.35,-42818.36,-50358.523,-21245.281
1214718.4534146853,-35410.24,-73133.305,4428.06,-15250.732,-42017.62,-42819.54,-50354.453,-21238.037
1214718.4574146802,-35415.73,-73141.766,4422.7705,-15253.256,-42020.426,-42817.26,-50351.523,-21239.299
1214718.4614146748,-35419.15,-73141.766,4426.7173,-15252.075,-42014.203,-42813.273,-50353.76,-21248.25
1214718.4654146694,-35421.633,-73143.35,4427.8564,-15249.716,-42013.59,-42812.785,-50355.348,-21249.35
1214718.4694146642,-35422.977,-73143.39,4429.403,-15249.309,-42015.625,-42813.887,-50356.0,-21246.908
1214718.4734146588,-35420.207,-73140.38,4432.414,-15247.478,-42013.918,-42814.496,-50356.49,-21251.18
1214718.4774146536,-35417.277,-73138.1,4432.7393,-15247.844,-42010.785,-42815.227,-50358.074,-21251.791
1214718.4814146482,-35419.395,-73137.9,4432.536,-15245.239,-42010.457,-42816.53,-50359.99,-21251.385
1214718.4854146428,-35414.88,-73133.625,4436.5645,-15242.595,-42009.035,-42818.562,-50360.555,-21246.623
1214718.4894146377,-35407.676,-73131.76,4439.5347,-15243.693,-42003.094,-42820.844,-50358.32,-21243.328
1214718.4934146323,-35409.383,-73135.91,4438.0293,-15243.53,-42005.168,-42819.5,-50354.37,-21236.207
1214718.4974146269,-35413.332,-73137.49,4437.9883,-15243.896,-42013.51,-42817.832,-50352.906,-21233.318
1214718.5014146217,-35412.965,-73134.69,4442.0576,-15240.845,-42005.047,-42814.168,-50350.63,-21229.818
1214718.5054146163,-35408.61,-73132.81,4442.993,-15238.363,-42001.59,-42812.34,-50347.37,-21227.703
1214718.5094146112,-35409.914,-73138.836,4441.6914,-15240.031,-42006.797,-42812.625,-50347.74,-21225.057
1214718.5134146058,-35414.918,-73144.734,4443.929,-15243.49,-42007.57,-42814.21,-50354.86,-21250.896
1214718.5174146004,-35417.4,-73146.445,4441.732,-15244.955,-42009.81,-42815.43,-50356.367,-21249.064
1214718.5214145952,-35417.035,-73144.01,4442.383,-15244.223,-42007.45,-42813.56,-50357.79,-21243.123
1214718.5254145898,-35416.26,-73145.96,4441.732,-15242.27,-41989.22,-42813.6,-50358.113,-21239.38
1214718.5294145846,-35418.17,-73160.04,4441.488,-15243.693,-41989.22,-42811.934,-50358.766,-21241.496
1214718.5334145792,-35420.125,-73153.57,4441.1216,-15246.013,-41996.34,-42813.4,-50357.953,-21233.357
1214718.5374145738,-35418.375,-73138.59,4439.2905,-15243.979,-41997.76,-42810.63,-50355.47,-21209.758
1214718.5414145687,-35418.05,-73134.08,4442.22,-15241.821,-41997.844,-42808.797,-50356.65,-21210.287
1214718.5454145633,-35417.074,-73134.445,4444.336,-15239.746,-41998.13,-42812.95,-50367.312,-21261.557
1214718.549414558,-35416.91,-73137.49,4441.976,-15239.706,-41999.473,-42817.547,-50368.29,-21265.3
1214718.5534145527,-35414.594,-73141.766,4440.389,-15240.438,-41991.17,-42818.32,-50366.58,-21251.912
1214718.5574145473,-35406.7,-73139.484,4440.267,-15240.642,-41991.336,-42813.805,-50363.65,-21247.844
1214718.5614145421,-35409.223,-73135.26,4439.006,-15239.096,-41997.64,-42811.08,-50360.477,-21239.055
1214718.5654145367,-35406.74,-73129.64,4440.837,-15237.712,-42003.46,-42809.695,-50358.035,-21233.766
1214718.5694145313,-35403.2,-73131.06,4443.929,-15239.096,-42005.574,-42810.914,-50357.586,-21236.94
1214718.5734145262,-35405.4,-73133.95,4445.516,-15241.13,-42003.543,-42811.65,-50354.902,-21229.94
1214718.5774145208,-35407.43,-73143.805,4444.824,-15242.473,-42001.793,-42811.402,-50354.004,-21226.604
1214718.5814145156,-35407.27,-73142.13,4445.8823,-15239.584,-42000.082,-42807.902,-50353.23,-21218.506
1214718.5854145102,-35410.32,-73137.17,4445.7197,-15238.159,-42006.39,-42806.6,-50351.156,-21213.258
1214718.5894145048,-35408.406,-73140.18,4445.3535,-15238.525,-42009.074,-42809.9,-50350.996,-21217.938
1214718.5934144997,-35410.81,-73142.21,4446.737,-15238.566,-42003.133,-42809.004,-50353.11,-21224.041
1214718.5974144943,-35412.723,-73143.48,4445.964,-15238.403,-42005.496,-42806.074,-50351.848,-21219.117
1214718.601414489,-35417.36,-73145.19,4444.092,-15237.427,-42001.793,-42803.67,-50352.215,-21217.53
1214718.6054144837,-35420.37,-73142.46,4439.779,-15235.637,-41997.07,-42801.96,-50352.703,-21222.371
1214718.6094144783,-35420.086,-73141.85,4438.0293,-15236.166,-41999.758,-42801.96,-50351.035,-21227.336
1214718.6134144731,-35420.613,-73147.22,4440.552,-15237.265,-42000.285,-42800.78,-50346.723,-21211.549
1214718.6174144677,-35418.99,-73153.89,4440.4707,-15239.38,-42003.99,-42795.656,-50343.508,-21203.736
1214718.6214144626,-35421.633,-73153.77,4436.157,-15239.34,-42012.207,-42795.9,-50344.85,-21221.6
1214718.6254144572,-35421.387,-73151.62,4433.1465,-15236.45,-42010.99,-42798.055,-50347.984,-21244.14
1214718.6294144518,-35417.562,-73161.664,4437.378,-15236.654,-42004.64,-42795.9,-50340.82,-21227.58
1214718.6334144466,-35417.035,-73147.71,4436.8086,-15238.525,-42006.145,-42795.168,-50338.258,-21220.947
1214718.6374144412,-35423.098,-73142.78,4437.0933,-15238.852,-42008.14,-42789.227,-50335.37,-21214.52
1214718.6414144358,-35420.168,-73142.984,4440.4707,-15238.647,-42010.457,-42784.63,-50332.52,-21207.357
1214718.6454144306,-35422.895,-73142.055,4439.6567,-15237.59,-42006.918,-42787.56,-50330.69,-21195.76
1214718.6494144253,-35423.258,-73143.31,4437.9478,-15237.387,-42001.223,-42790.61,-50330.04,-21200.115
1214718.65341442,-35423.3,-73147.83,4439.4126,-15239.828,-42007.082,-42791.22,-50329.59,-21205.975
1214718.6574144147,-35426.598,-73149.91,4437.785,-15238.607,-42008.18,-42789.797,-50331.18,-21215.129
1214718.6614144093,-35419.68,-73141.44,4441.5693,-15234.253,-42006.797,-42784.465,-50326.375,-21206.502
1214718.6654144041,-35406.94,-73137.78,4449.4224,-15231.486,-42004.76,-42783.49,-50323.445,-21202.271
1214718.6694143987,-35405.152,-73137.945,4451.7417,-15230.754,-42004.68,-42784.305,-50322.145,-21197.918
1214718.6734143936,-35408.855,-73142.46,4451.9453,-15232.097,-41994.344,-42781.863,-50322.023,-21195.354
1214718.6774143882,-35407.066,-73144.49,4453.8984,-15230.347,-41995.566,-42779.5,-50321.777,-21193.727
1214718.6814143828,-35405.316,-73145.14,4455.6885,-15227.865,-41998.66,-42777.71,-50320.477,-21192.547
1214718.6854143776,-35410.24,-73146.94,4456.9907,-15227.011,-42001.1,-42776.777,-50316.12,-21183.39
1214718.6894143722,-35413.82,-73150.72,4455.078,-15226.645,-42000.49,-42776.45,-50318.074,-21189.332
1214718.693414367,-35417.36,-73154.055,4452.881,-15226.767,-41998.332,-42778.605,-50320.516,-21197.389
1214718.6974143616,-35419.027,-73158.94,4453.369,-15227.417,-42002.36,-42779.137,-50320.844,-21191.082
1214718.7014143562,-35419.434,-73159.06,4454.9155,-15225.505,-42000.246,-42777.957,-50324.992,-21193.686
1214718.705414351,-35422.363,-73161.46,4450.7246,-15226.156,-41998.13,-42778.77,-50323.203,-21182.902
1214718.7094143457,-35422.895,-73163.945,4446.859,-15227.051,-41996.42,-42780.234,-50326.094,-21187.867
1214718.7134143403,-35422.12,-73166.75,4447.551,-15226.645,-41994.67,-42779.785,-50329.145,-21207.928
1214718.717414335,-35424.277,-73170.125,4445.3535,-15226.685,-41997.844,-42775.188,-50325.523,-21201.58
1214718.7214143297,-35429.77,-73173.14,4446.574,-15225.586,-41996.42,-42771.973,-50324.383,-21195.477
1214718.7254143246,-35426.676,-73170.17,4445.6787,-15226.767,-41998.25,-42772.543,-50324.953,-21199.627
1214718.7294143192,-35424.805,-73168.91,4446.8184,-15226.522,-41999.105,-42776.41,-50326.375,-21206.299
1214718.7334143138,-35428.1,-73167.56,4445.8823,-15226.5625,-41999.39,-42778.89,-50326.297,-21200.766
1214718.7374143086,-35427.734,-73166.42,4446.167,-15225.871,-41997.926,-42778.688,-50329.184,-21199.707
1214718.7414143032,-35427.164,-73165.445,4447.673,-15223.755,-41997.52,-42777.06,-50329.51,-21197.062
1214718.745414298,-35427.125,-73164.47,4448.7715,-15221.802,-41995.973,-42778.363,-50329.023,-21195.965
1214718.7494142926,-35423.42,-73166.875,4447.998,-15221.965,-41992.434,-42776.9,-50323.57,-21179.852
1214718.7534142872,-35417.24,-73178.266,4448.934,-15223.389,-41992.105,-42776.207,-50324.87,-21202.8
1214718.757414282,-35416.06,-73166.586,4449.3003,-15222.25,-41990.97,-42772.79,-50323.57,-21210.775
1214718.7614142767,-35417.156,-73164.875,4450.3584,-15221.3545,-41988.85,-42769.94,-50319.094,-21200.398
1214718.7654142715,-35418.336,-73168.625,4450.5615,-15221.232,-41990.926,-42771.242,-50318.645,-21198.486
1214718.769414266,-35421.715,-73169.4,4454.2646,-15221.64,-41990.64,-42771.242,-50319.95,-21200.398
1214718.7734142607,-35424.195,-73167.03,4453.5728,-15221.3955,-41989.586,-42770.875,-50318.156,-21188.72
1214718.7774142555,-35419.68,-73166.14,4449.951,-15219.687,-41987.59,-42767.863,-50315.84,-21179.402
1214718.7814142501,-35418.785,-73164.19,4452.0674,-15219.401,-41986.453,-42764.527,-50317.426,-21188.6
1214718.7854142447,-35418.62,-73163.25,4454.3457,-15217.367,-41988.324,-42766.805,-50320.273,-21192.912
1214718.7894142396,-35415.49,-73164.96,4452.881,-15217.326,-41987.348,-42770.348,-50323.04,-21194.295
1214718.7934142342,-35414.188,-73166.79,4450.887,-15218.994,-41991.54,-42771.242,-50323.406,-21193.197
1214718.797414229,-35414.676,-73167.97,4446.7773,-15222.087,-41994.184,-42769.125,-50325.684,-21191.773
1214718.8014142236,-35413.574,-73169.11,4447.3877,-15222.453,-41990.52,-42769.33,-50327.516,-21188.518
1214718.8054142182,-35414.676,-73171.35,4448.934,-15222.25,-41989.504,-42772.992,-50324.707,-21179.078
1214718.809414213,-35417.605,-73173.26,4449.5444,-15223.552,-41988.363,-42774.617,-50322.31,-21170.125
1214718.8134142077,-35416.832,-73174.766,4449.0967,-15223.959,-41992.15,-42775.516,-50324.06,-21187.988
1214718.8174142025,-35420.816,-73181.27,4448.446,-15225.871,-41996.746,-42774.54,-50323.242,-21180.787
1214718.821414197,-35421.918,-73177.984,4448.8936,-15225.18,-41994.67,-42772.055,-50322.918,-21171.307
1214718.8254141917,-35420.574,-73172.445,4448.283,-15225.058,-41987.266,-42776.043,-50328.613,-21182.21
1214718.8294141865,-35419.19,-73170.21,4447.3877,-15225.79,-41977.01,-42778.973,-50330.77,-21180.867
1214718.8334141811,-35419.395,-73171.02,4447.3877,-15227.905,-41976.035,-42781.047,-50327.35,-21169.475
1214718.8374141757,-35414.797,-73171.266,4447.225,-15227.987,-41974.855,-42781.78,-50327.312,-21180.299
1214718.8414141706,-35407.96,-73168.13,4447.876,-15227.946,-41974.977,-42780.684,-50331.543,-21192.547
1214718.8454141652,-35408.816,-73169.234,4450.2363,-15229.126,-41981.285,-42786.215,-50331.098,-21186.605
1214718.84941416,-35408.285,-73165.04,4449.056,-15230.591,-41978.92,-42790.49,-50331.016,-21187.176
1214718.8534141546,-35407.105,-73166.016,4448.0796,-15230.144,-41973.023,-42793.38,-50330.77,-21185.873
1214718.8574141492,-35408.246,-73167.16,4448.283,-15230.225,-41961.793,-42790.164,-50328.613,-21174.357
1214718.861414144,-35407.35,-73164.31,4447.1436,-15230.551,-41956.18,-42787.03,-50328.453,-21174.56
1214718.8654141387,-35404.258,-73159.016,4448.161,-15229.655,-41960.53,-42790.527,-50331.91,-21179.443
1214718.8694141335,-35403.035,-73169.72,4450.0327,-15230.957,-41964.195,-42793.703,-50333.824,-21175.457
1214718.873414128,-35408.12,-73166.79,4449.341,-15232.91,-41970.582,-42796.67,-50331.098,-21165.936
1214718.8774141227,-35411.867,-73162.766,4451.091,-15232.951,-41969.727,-42796.51,-50331.34,-21168.865
1214718.8814141175,-35411.38,-73167.93,4452.9624,-15231.608,-41964.887,-42795.695,-50340.17,-21185.588
1214718.8854141121,-35410.035,-73165.77,4452.6367,-15231.242,-41959.11,-42800.824,-50344.688,-21193.93
1214718.889414107,-35408.977,-73159.51,4450.4395,-15230.185,-41956.504,-42803.387,-50343.508,-21193.727
1214718.8934141016,-35414.754,-73162.36,4452.0264,-15232.91,-41955.406,-42803.71,-50338.992,-21187.623
1214718.8974140962,-35417.32,-73163.78,4452.0264,-15233.317,-41955.527,-42797.895,-50334.15,-21175.172
1214718.901414091,-35415.895,-73160.445,4452.9624,-15231.649,-41954.793,-42794.15,-50333.133,-21165.447
1214718.9054140856,-35416.547,-73161.91,4453.044,-15231.201,-41956.46,-42798.586,-50337.812,-21175.537
1214718.9094140802,-35416.344,-73160.28,4452.6367,-15231.079,-41958.58,-42801.11,-50340.945,-21185.67
1214718.913414075,-35415.406,-73159.1,4453.491,-15230.469,-41957.6,-42800.336,-50337.73,-21185.182
1214718.9174140696,-35411.582,-73158.125,4454.1016,-15229.696,-41953.207,-42799.44,-50337.484,-21191.082
1214718.9214140645,-35411.01,-73158.66,4454.956,-15228.598,-41950.97,-42797.73,-50336.67,-21179.363
1214718.925414059,-35411.176,-73161.17,4453.41,-15228.19,-41951.336,-42799.97,-50335.816,-21179.322
1214718.9294140537,-35411.664,-73163.9,4451.579,-15230.266,-41955.16,-42803.426,-50338.582,-21190.023
1214718.9334140485,-35416.63,-73167.69,4450.521,-15231.853,-41952.35,-42805.625,-50339.844,-21198.162
1214718.9374140431,-35416.42,-73170.78,4449.178,-15233.032,-41953.29,-42802.777,-50338.137,-21188.477
1214718.941414038,-35415.895,-73175.01,4449.951,-15233.5205,-41956.504,-42799.316,-50337.16,-21177.125
1214718.9454140326,-35411.785,-73172.41,4453.8984,-15232.707,-41957.316,-42799.48,-50337.973,-21180.42
1214718.9494140272,-35411.336,-73167.766,4454.59,-15231.161,-41957.848,-42799.562,-50334.516,-21172.73
1214718.953414022,-35408.61,-73163.21,4456.014,-15230.754,-41962.16,-42799.645,-50334.23,-21173.219
1214718.9574140166,-35409.586,-73164.92,4459.1475,-15232.463,-41957.195,-42801.19,-50332.4,-21166.463
1214718.9614140114,-35403.65,-73161.87,4460.4087,-15229.492,-41951.785,-42799.48,-50328.98,-21162.191
1214718.965414006,-35405.6,-73164.96,4461.1006,-15229.086,-41949.707,-42800.742,-50329.387,-21171.143
1214718.9694140006,-35409.344,-73167.4,4458.659,-15230.469,-41946.86,-42804.527,-50331.87,-21176.678
1214718.9734139955,-35412.07,-73169.44,4458.537,-15230.795,-41948.812,-42802.086,-50329.227,-21167.766
1214718.97741399,-35414.145,-73166.83,4459.758,-15230.591,-41948.0,-42797.445,-50330.04,-21169.312
1214718.9814139847,-35413.332,-73155.16,4458.171,-15228.435,-41946.86,-42795.98,-50332.4,-21173.055
1214718.9854139795,-35417.645,-73159.34,4457.9673,-15227.824,-41947.062,-42797.527,-50333.21,-21177.328
1214718.989413974,-35423.383,-73162.516,4456.828,-15228.76,-41947.145,-42798.42,-50331.992,-21174.072
1214718.993413969,-35420.004,-73155.97,4457.5605,-15228.842,-41940.88,-42800.66,-50331.383,-21161.174
1214718.9974139635,-35410.973,-73153.0,4458.415,-15226.848,-41931.887,-42802.41,-50332.52,-21162.842
1214719.0014139581,-35409.383,-73148.69,4460.083,-15223.349,-41937.094,-42801.637,-50336.387,-21175.578
1214719.005413953,-35406.25,-73145.8,4463.623,-15222.453,-41935.793,-42800.09,-50335.164,-21173.666
1214719.0094139476,-35405.316,-73148.84,4463.9893,-15221.151,-41925.336,-42800.496,-50334.11,-21171.713
1214719.0134139424,-35406.74,-73151.94,4460.6123,-15222.494,-41919.434,-42803.957,-50337.28,-21176.922
1214719.017413937,-35405.926,-73145.14,4461.548,-15222.331,-41923.258,-42801.555,-50336.387,-21166.016
1214719.0214139316,-35408.246,-73145.63,4461.7515,-15221.232,-41929.363,-42798.992,-50335.938,-21163.209
1214719.0254139265,-35410.645,-73150.59,4465.251,-15220.785,-41933.105,-42799.645,-50339.4,-21171.713
1214719.029413921,-35406.656,-73151.77,4467.326,-15219.849,-41935.465,-42801.27,-50340.742,-21176.799
1214719.033413916,-35403.523,-73151.695,4469.6455,-15220.378,-41938.234,-42801.598,-50337.812,-21162.8
1214719.0374139105,-35402.75,-73150.19,4472.9414,-15218.547,-41936.484,-42798.42,-50333.742,-21163.941
1214719.041413905,-35400.758,-73147.14,4471.395,-15217.041,-41937.46,-42795.74,-50331.83,-21165.203
1214719.0454139,-35398.6,-73145.1,4468.384,-15215.332,-41936.484,-42796.47,-50330.73,-21161.906
1214719.0494138945,-35403.688,-73146.445,4465.373,-15216.553,-41940.348,-42797.49,-50331.34,-21170.33
1214719.0534138891,-35407.023,-73151.53,4461.955,-15218.994,-41945.883,-42795.656,-50327.637,-21160.645
1214719.057413884,-35403.363,-73149.375,4462.4023,-15218.71,-41947.31,-42790.406,-50320.68,-21145.955
1214719.0614138786,-35400.15,-73144.29,4462.728,-15218.344,-41947.754,-42788.37,-50324.344,-21157.918
1214719.0654138734,-35399.13,-73142.414,4462.8096,-15217.814,-41941.57,-42789.062,-50326.297,-21160.564
1214719.069413868,-35394.574,-73140.914,4464.071,-15215.414,-41938.6,-42787.844,-50323.773,-21156.576
1214719.0734138626,-35394.777,-73142.984,4462.972,-15214.885,-41938.395,-42787.234,-50320.76,-21153.564
1214719.0774138574,-35397.098,-73143.48,4464.6406,-15214.926,-41940.594,-42787.11,-50321.492,-21151.45
1214719.081413852,-35400.96,-73149.7,4465.332,-15216.431,-41933.35,-42789.348,-50323.977,-21149.822
1214719.085413847,-35403.81,-73150.07,4462.362,-15216.269,-41935.06,-42793.05,-50329.023,-21155.762
1214719.0894138415,-35404.746,-73151.9,4461.3037,-15216.228,-41939.74,-42792.93,-50331.055,-21150.27
1214719.093413836,-35405.4,-73152.71,4460.002,-15215.495,-41941.164,-42793.945,-50332.4,-21151.002
1214719.097413831,-35405.723,-73156.01,4454.061,-15215.17,-41937.95,-42791.953,-50331.055,-21141.602
1214719.1014138255,-35402.26,-73156.78,4453.8574,-15213.461,-41939.168,-42788.777,-50330.65,-21148.846
1214719.1054138204,-35401.57,-73159.75,4455.5664,-15214.722,-41943.402,-42791.14,-50334.11,-21170.94
1214719.109413815,-35403.934,-73161.3,4456.8687,-15216.146,-41944.95,-42791.992,-50334.72,-21164.348
1214719.1134138096,-35406.168,-73161.5,4457.845,-15217.204,-41940.43,-42790.812,-50331.668,-21151.814
1214719.1174138044,-35403.523,-73157.02,4460.5713,-15217.326,-41936.81,-42787.152,-50331.016,-21152.873
1214719.121413799,-35403.24,-73154.3,4462.728,-15216.064,-41940.88,-42786.746,-50335.613,-21173.422
1214719.1254137936,-35402.75,-73153.445,4465.78,-15215.17,-41946.453,-42788.414,-50338.137,-21179.037
1214719.1294137884,-35402.184,-73154.625,4465.373,-15213.908,-41932.82,-42789.96,-50335.53,-21165.812
1214719.133413783,-35400.516,-73153.2,4465.2915,-15212.646,-41925.906,-42787.477,-50329.754,-21151.367
1214719.1374137779,-35399.332,-73150.72,4467.611,-15211.833,-41928.875,-42785.605,-50328.94,-21153.932
1214719.1414137725,-35399.863,-73147.75,4468.506,-15209.473,-41931.52,-42786.95,-50330.324,-21153.2
1214719.145413767,-35402.67,-73147.34,4468.7095,-15207.275,-41932.047,-42789.55,-50329.348,-21147.46
1214719.149413762,-35398.03,-73146.2,4470.866,-15206.137,-41933.96,-42792.36,-50331.34,-21150.27
1214719.1534137565,-35393.434,-73150.11,4471.2324,-15207.357,-41933.473,-42790.61,-50330.895,-21143.88
1214719.1574137514,-35389.773,-73145.59,4469.8896,-15207.561,-41931.4,-42788.21,-50330.895,-21141.236
1214719.161413746,-35388.145,-73140.42,4468.506,-15205.526,-41929.402,-42784.426,-50332.195,-21148.885
1214719.1654137406,-35387.207,-73144.086,4464.7217,-15204.753,-41930.176,-42785.727,-50332.6,-21153.973
1214719.1694137354,-35389.977,-73148.805,4465.902,-15207.642,-41935.305,-42790.082,-50332.195,-21150.717
1214719.17341373,-35388.184,-73143.92,4470.215,-15207.846,-41933.92,-42788.332,-50328.94,-21146.77
1214719.1774137248,-35385.094,-73140.016,4471.5576,-15206.34,-41930.707,-42783.49,-50328.004,-21145.06
1214719.1814137194,-35388.55,-73143.35,4470.9473,-15206.015,-41928.508,-42778.688,-50326.582,-21142.213
1214719.185413714,-35390.668,-73146.85,4468.506,-15207.602,-41947.184,-42781.13,-50328.9,-21149.943
1214719.1894137089,-35393.312,-73149.7,4467.3667,-15208.374,-41955.08,-42783.367,-50328.125,-21146.81
1214719.1934137035,-35391.44,-73147.34,4469.0757,-15206.543,-41940.348,-42780.438,-50327.92,-21143.88
1214719.197413698,-35389.85,-73147.914,4469.442,-15207.561,-41932.82,-42779.83,-50328.613,-21142.742
1214719.201413693,-35391.766,-73148.234,4468.9536,-15205.485,-41930.625,-42777.67,-50326.094,-21134.156
1214719.2054136875,-35391.4,-73148.03,4472.2495,-15200.277,-41928.55,-42782.188,-50330.12,-21149.09
1214719.2094136823,-35388.062,-73148.56,4475.627,-15200.114,-41926.11,-42787.312,-50333.09,-21154.744
1214719.213413677,-35383.79,-73147.586,4475.5454,-15199.301,-41926.23,-42786.867,-50329.1,-21139.934
1214719.2174136715,-35386.312,-73150.72,4472.6157,-15198.935,-41940.145,-42782.27,-50325.605,-21129.11
1214719.2214136664,-35388.875,-73156.91,4472.6157,-15199.138,-41962.08,-42777.957,-50324.18,-21122.803
1214719.225413661,-35388.836,-73161.79,4473.1855,-15197.876,-41955.527,-42776.125,-50323.57,-21121.785
1214719.2294136558,-35382.57,-73155.27,4475.4233,-15197.836,-41940.758,-42776.33,-50329.754,-21148.64
1214719.2334136504,-35379.68,-73156.984,4476.6035,-15199.992,-41932.82,-42774.66,-50328.816,-21145.102
1214719.237413645,-35379.07,-73162.805,4476.074,-15201.904,-41931.766,-42772.87,-50327.11,-21154.256
1214719.2414136399,-35383.79,-73165.98,4474.3247,-15202.922,-41934.613,-42774.293,-50327.598,-21156.738
1214719.2454136345,-35386.516,-73163.01,4473.755,-15202.2705,-41929.16,-42774.293,-50327.434,-21150.025
1214719.2494136293,-35386.8,-73158.57,4473.0225,-15201.986,-41920.25,-42775.105,-50329.062,-21161.133
1214719.253413624,-35385.5,-73159.55,4472.412,-15202.393,-41925.418,-42775.96,-50330.12,-21158.936
1214719.2574136185,-35380.574,-73157.39,4475.871,-15199.423,-41924.562,-42771.242,-50326.254,-21149.049
1214719.2614136133,-35382.164,-73154.5,4476.9697,-15196.818,-41923.055,-42768.516,-50326.54,-21143.475
1214719.265413608,-35381.023,-73153.65,4476.6035,-15196.859,-41923.18,-42771.363,-50331.18,-21147.502
1214719.2694136025,-35378.46,-73153.16,4474.8535,-15197.551,-41917.195,-42771.324,-50328.816,-21142.13
1214719.2734135974,-35374.758,-73154.664,4479.045,-15196.899,-41917.93,-42770.062,-50326.01,-21139.363
1214719.277413592,-35373.008,-73157.8,4481.079,-15196.615,-41918.254,-42769.043,-50325.195,-21137.574
1214719.2814135868,-35373.7,-73154.664,4479.2075,-15195.435,-41919.965,-42766.48,-50325.156,-21136.027
1214719.2854135814,-35376.953,-73152.914,4475.6675,-15195.883,-41924.848,-42767.375,-50324.18,-21134.318
1214719.289413576,-35384.97,-73164.06,4474.243,-15198.568,-41929.973,-42768.84,-50325.074,-21136.23
1214719.2934135708,-35388.227,-73166.625,4470.866,-15200.644,-41922.65,-42765.87,-50323.73,-21132.771
1214719.2974135655,-35386.844,-73164.19,4469.8486,-15199.748,-41921.957,-42763.31,-50322.31,-21129.639
1214719.3014135603,-35382.773,-73162.234,4468.7095,-15198.608,-41924.36,-42761.395,-50323.934,-21134.645
