timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
968957.0916800905,-80770.19,-66307.09,-20547.486,23459.393,-49207.03,-21722.006,-25360.19,-39036.336
968957.0956800872,-80762.33,-66297.89,-20544.11,23492.88,-49192.14,-21721.273,-25359.54,-39040.203
968957.0996800839,-80762.58,-66295.01,-20543.01,23483.195,-49202.273,-21720.826,-25360.068,-39049.4
968957.1036800805,-80770.266,-66298.51,-20546.713,23455.445,-49217.33,-21719.809,-25359.416,-39052.207
968957.1076800772,-80774.62,-66303.39,-20550.172,23451.457,-49217.043,-21718.506,-25358.154,-39047.61
968957.1116800739,-80774.664,-66304.89,-20552.531,23481.771,-49210.37,-21719.605,-25357.586,-39040.977
968957.1156800705,-80776.086,-66311.16,-20548.992,23496.826,-49211.875,-21718.791,-25358.848,-39042.074
968957.1196800672,-80776.05,-66311.98,-20546.713,23464.723,-49230.39,-21721.191,-25363.322,-39050.78
968957.1236800639,-80775.59,-66309.41,-20551.025,23436.484,-49236.816,-21723.838,-25365.154,-39048.91
968957.1276800605,-80774.414,-66310.75,-20550.172,23440.594,-49232.344,-21725.465,-25368.246,-39073.527
968957.1316800572,-80772.664,-66314.05,-20545.29,23476.197,-49221.844,-21722.9,-25365.643,-39072.348
968957.1356800537,-80774.375,-66311.08,-20540.65,23506.592,-49203.29,-21719.646,-25359.66,-39058.637
968957.1396800504,-80777.47,-66312.42,-20539.307,23490.398,-49210.777,-21717.896,-25358.684,-39058.88
968957.1436800471,-80786.83,-66325.73,-20543.05,23445.842,-49233.684,-21716.758,-25358.848,-39060.06
968957.1476800437,-80798.1,-66330.85,-20545.125,23444.092,-49236.33,-21716.146,-25357.545,-39057.535
968957.1516800404,-80783.57,-66307.82,-20545.94,23477.012,-49220.055,-21718.588,-25360.148,-39056.844
968957.1556800371,-80775.27,-66301.03,-20543.092,23490.846,-49215.21,-21719.32,-25359.092,-39048.543
968957.1596800337,-80780.88,-66306.766,-20541.057,23479.86,-49219.484,-21718.303,-25354.9,-39041.75
968957.1636800304,-80778.61,-66304.28,-20541.545,23442.75,-49220.418,-21719.809,-25356.324,-39050.008
968957.167680027,-80773.44,-66298.305,-20537.68,23446.412,-49218.344,-21718.426,-25353.477,-39042.24
968957.1716800237,-80766.52,-66291.14,-20531.25,23490.479,-49205.61,-21714.031,-25348.674,-39039.594
968957.1756800204,-80762.9,-66290.53,-20529.826,23510.336,-49197.145,-21712.281,-25346.885,-39040.04
968957.1796800169,-80768.92,-66295.05,-20531.088,23485.068,-49208.133,-21713.096,-25347.941,-39040.855
968957.1836800136,-80771.08,-66294.92,-20532.594,23443.93,-49215.13,-21714.6,-25348.715,-39047.0
968957.1876800103,-80766.97,-66290.445,-20532.268,23436.2,-49221.07,-21714.682,-25349.365,-39051.637
968957.1916800069,-80766.484,-66289.76,-20531.902,23474.732,-49208.945,-21713.299,-25346.111,-39045.453
968957.1956800036,-80765.75,-66293.945,-20529.826,23504.436,-49201.824,-21711.387,-25341.105,-39039.43
968957.1996800003,-80762.414,-66295.45,-20526.287,23495.484,-49205.527,-21709.717,-25338.787,-39037.07
968957.2036799969,-80760.945,-66293.625,-20526.45,23456.26,-49213.34,-21708.66,-25336.06,-39033.246
968957.2076799936,-80759.445,-66291.42,-20529.135,23458.09,-49214.07,-21709.352,-25336.59,-39027.957
968957.2116799902,-80757.65,-66291.55,-20529.744,23486.004,-49205.69,-21708.252,-25335.166,-39032.555
968957.2156799869,-80757.734,-66290.65,-20526.814,23501.67,-49209.883,-21707.643,-25336.387,-39033.12
968957.2196799836,-80760.74,-66291.75,-20524.17,23477.783,-49224.69,-21708.457,-25339.072,-39025.35
968957.2236799801,-80764.08,-66292.28,-20525.838,23439.047,-49228.11,-21708.66,-25340.332,-39026.98
968957.2276799768,-80760.5,-66291.055,-20526.123,23448.568,-49226.156,-21707.846,-25341.432,-39038.777
968957.2316799735,-80758.71,-66290.98,-20524.496,23480.266,-49216.96,-21707.602,-25340.21,-39024.13
968957.2356799701,-80761.6,-66293.3,-20523.113,23497.967,-49212.89,-21705.445,-25339.56,-39029.625
968957.2396799668,-80767.055,-66295.125,-20524.658,23473.877,-49223.918,-21704.102,-25338.176,-39041.832
968957.2436799635,-80768.234,-66292.69,-20528.688,23445.273,-49227.46,-21704.387,-25337.158,-39038.086
968957.2476799601,-80769.94,-66297.28,-20529.785,23452.312,-49237.793,-21704.469,-25341.473,-39048.098
968957.2516799568,-80767.5,-66299.195,-20530.355,23489.91,-49222.902,-21705.771,-25347.373,-39054.812
968957.2556799534,-80766.93,-66302.57,-20528.646,23506.512,-49205.61,-21704.713,-25351.197,-39053.63
968957.2596799501,-80772.75,-66308.516,-20529.664,23482.707,-49226.074,-21703.736,-25351.238,-39038.94
968957.2636799468,-80773.03,-66310.47,-20529.012,23441.447,-49243.125,-21704.346,-25348.797,-39032.473
968957.2676799434,-80774.13,-66308.63,-20528.24,23436.729,-49236.9,-21706.34,-25355.51,-39068.2
968957.27167994,-80776.25,-66310.71,-20529.582,23468.791,-49222.293,-21706.504,-25359.66,-39073.855
968957.2756799367,-80775.72,-66315.43,-20525.96,23495.443,-49220.867,-21706.504,-25358.643,-39064.13
968957.2796799333,-80780.6,-66316.734,-20525.555,23474.854,-49229.777,-21706.299,-25357.383,-39058.88
968957.28367993,-80785.36,-66315.8,-20530.03,23442.424,-49245.77,-21707.195,-25357.504,-39053.184
968957.2876799267,-80784.586,-66313.805,-20534.018,23457.56,-49243.004,-21707.236,-25358.766,-39051.637
968957.2916799233,-80783.61,-66312.79,-20533.855,23489.951,-49229.574,-21704.184,-25358.115,-39045.574
968957.29567992,-80782.88,-66316.086,-20532.715,23509.36,-49225.75,-21703.166,-25359.092,-39057.863
968957.2996799166,-80782.39,-66313.11,-20534.709,23468.426,-49232.832,-21705.73,-25364.625,-39082.438
968957.3036799133,-80789.19,-66313.48,-20539.998,23425.863,-49241.984,-21705.566,-25361.98,-39073.934
968957.30767991,-80789.875,-66315.15,-20541.016,23446.574,-49239.992,-21705.283,-25359.58,-39060.508
968957.3116799066,-80787.31,-66315.47,-20537.598,23493.37,-49231.324,-21704.387,-25360.434,-39061.117
968957.3156799033,-80792.56,-66325.03,-20535.441,23510.05,-49231.65,-21702.922,-25359.375,-39053.184
968957.3196799,-80789.67,-66325.97,-20536.459,23481.486,-49236.492,-21704.59,-25363.281,-39058.92
968957.3236798965,-80787.68,-66317.99,-20539.715,23446.533,-49246.258,-21706.299,-25366.863,-39078.41
968957.3276798932,-80789.836,-66319.5,-20540.203,23442.139,-49249.555,-21705.893,-25366.66,-39084.027
968957.3316798899,-80789.11,-66317.95,-20538.982,23473.47,-49244.55,-21706.055,-25368.49,-39086.996
968957.3356798865,-80790.98,-66318.4,-20536.053,23491.984,-49239.055,-21702.963,-25369.346,-39076.66
968957.3396798832,-80794.72,-66320.35,-20533.041,23476.604,-49237.1,-21700.604,-25368.49,-39082.6
968957.3436798798,-80789.43,-66312.83,-20530.438,23449.83,-49237.508,-21700.928,-25365.357,-39076.418
968957.3476798765,-80787.84,-66311.93,-20533.936,23456.055,-49237.266,-21701.945,-25362.998,-39071.695
968957.3516798732,-80795.05,-66316.57,-20534.912,23482.422,-49232.668,-21700.195,-25361.572,-39071.535
968957.3556798698,-80794.11,-66315.15,-20532.674,23500.326,-49229.82,-21699.057,-25362.387,-39067.75
968957.3596798665,-80793.7,-66315.68,-20534.832,23469.564,-49244.59,-21698.203,-25362.184,-39061.035
968957.3636798632,-80794.88,-66318.4,-20538.045,23433.758,-49262.13,-21698.08,-25359.336,-39053.914
968957.3676798597,-80799.52,-66319.336,-20539.795,23443.604,-49250.53,-21696.941,-25357.422,-39067.465
968957.3716798564,-80809.49,-66327.516,-20539.674,23478.883,-49240.645,-21695.8,-25358.48,-39075.645
968957.3756798531,-80801.07,-66328.984,-20533.326,23505.088,-49238.973,-21697.633,-25361.777,-39067.953
968957.3796798497,-80784.06,-66316.77,-20527.752,23478.354,-49246.543,-21700.521,-25363.81,-39062.582
968957.3836798464,-80789.96,-66316.086,-20531.453,23451.05,-49254.03,-21702.068,-25364.951,-39066.12
968957.387679843,-80793.945,-66322.47,-20534.912,23446.494,-49253.582,-21704.307,-25369.223,-39082.074
968957.3916798397,-80786.7,-66315.266,-20532.674,23467.734,-49249.35,-21701.904,-25371.135,-39084.637
968957.3956798364,-80791.305,-66321.49,-20529.582,23484.986,-49246.297,-21699.79,-25368.287,-39072.754
968957.399679833,-80799.44,-66326.42,-20532.594,23475.506,-49245.688,-21700.725,-25369.71,-39081.055
968957.4036798297,-80796.555,-66321.86,-20536.785,23450.156,-49250.734,-21701.701,-25372.396,-39096.844
968957.4076798264,-80791.95,-66321.9,-20534.709,23454.916,-49248.902,-21701.213,-25369.223,-39069.703
968957.411679823,-80791.875,-66323.33,-20530.6,23482.992,-49244.59,-21700.645,-25371.338,-39090.945
968957.4156798196,-80792.04,-66322.67,-20526.611,23494.182,-49239.625,-21700.36,-25373.008,-39100.87
968957.4196798163,-80791.06,-66317.38,-20524.943,23465.496,-49252.08,-21700.318,-25367.188,-39084.15
968957.4236798129,-80793.78,-66316.61,-20525.066,23439.738,-49263.797,-21701.05,-25364.707,-39075.6
968957.4276798096,-80794.72,-66319.74,-20525.146,23453.37,-49263.31,-21700.889,-25364.746,-39075.156
968957.4316798062,-80790.65,-66321.45,-20523.56,23481.568,-49255.82,-21702.23,-25366.049,-39070.926
968957.4356798029,-80787.36,-66322.76,-20516.316,23504.965,-49245.28,-21701.498,-25365.967,-39065.594
968957.4396797996,-80787.84,-66323.77,-20520.184,23484.783,-49248.21,-21700.033,-25366.578,-39066.734
968957.4436797962,-80790.164,-66321.62,-20523.723,23450.44,-49259.605,-21700.604,-25369.426,-39075.32
968957.4476797929,-80792.08,-66320.766,-20524.09,23451.133,-49257.12,-21701.213,-25369.914,-39065.145
968957.4516797896,-80788.17,-66318.24,-20522.95,23477.459,-49242.72,-21700.48,-25371.908,-39064.617
968957.4556797862,-80782.63,-66316.0,-20519.654,23491.09,-49232.06,-21696.86,-25370.24,-39066.812
968957.4596797829,-80775.19,-66304.164,-20517.701,23469.158,-49238.566,-21696.818,-25366.09,-39055.34
968957.4636797794,-80767.3,-66295.45,-20517.172,23444.824,-49249.227,-21697.266,-25366.863,-39073.04
968957.4676797761,-80758.266,-66286.74,-20516.643,23445.068,-49246.543,-21697.021,-25368.49,-39076.66
968957.4716797728,-80748.58,-66277.266,-20516.195,23470.623,-49242.35,-21694.541,-25364.746,-39066.246
968957.4756797694,-80743.695,-66272.09,-20515.504,23486.94,-49241.008,-21693.076,-25363.73,-39055.34
968957.4796797661,-80733.4,-66264.33,-20513.672,23469.158,-49240.887,-21695.15,-25368.043,-39063.56
968957.4836797628,-80715.17,-66245.2,-20512.94,23442.465,-49245.16,-21699.18,-25376.1,-39095.543
968957.4876797594,-80701.17,-66228.88,-20510.906,23464.885,-49234.457,-21696.738,-25371.95,-39060.223
968957.4916797561,-80687.625,-66221.07,-20508.504,23505.25,-49224.49,-21695.232,-25365.684,-39020.02
968957.4956797528,-80668.7,-66209.35,-20502.97,23509.645,-49216.92,-21698.365,-25374.717,-39046.793
968957.4996797494,-80669.234,-66201.26,-20505.209,23479.777,-49225.547,-21701.701,-25384.889,-39087.89
968957.5036797461,-80655.88,-66188.73,-20505.371,23445.15,-49241.414,-21704.998,-25391.684,-39113.406
968957.5076797426,-80611.25,-66150.88,-20498.332,23451.498,-49235.8,-21710.45,-25402.02,-39143.312
968957.5116797393,-80583.46,-66118.49,-20490.398,23489.178,-49217.695,-21711.508,-25405.438,-39144.168
968957.515679736,-80561.28,-66093.79,-20485.19,23521.566,-49200.887,-21712.24,-25407.146,-39130.617
968957.5196797326,-80534.23,-66070.31,-20483.033,23512.492,-49207.4,-21713.135,-25408.367,-39130.21
968957.5236797293,-80504.195,-66037.72,-20482.342,23470.947,-49213.055,-21714.234,-25407.47,-39122.07
968957.527679726,-80485.4,-66020.1,-20483.969,23476.4,-49202.07,-21715.17,-25408.326,-39118.816
968957.5316797226,-80465.45,-66000.53,-20479.533,23513.55,-49184.57,-21715.984,-25412.842,-39126.914
968957.5356797193,-80445.516,-65980.92,-20472.656,23525.96,-49183.758,-21716.758,-25417.562,-39131.348
968957.539679716,-80437.664,-65963.38,-20475.057,23504.232,-49188.68,-21717.082,-25419.598,-39132.938
968957.5436797126,-80428.8,-65944.336,-20475.424,23475.83,-49196.086,-21718.182,-25418.174,-39119.344
968957.5476797093,-80414.67,-65929.85,-20471.639,23486.777,-49192.996,-21718.588,-25417.033,-39122.56
968957.5516797059,-80399.54,-65909.51,-20467.57,23520.996,-49173.26,-21716.758,-25416.83,-39130.13
968957.5556797025,-80396.41,-65907.48,-20466.023,23539.592,-49169.395,-21715.373,-25416.912,-39135.582
968957.5596796992,-80388.67,-65902.47,-20463.176,23511.23,-49187.5,-21718.629,-25418.254,-39134.97
968957.5636796958,-80378.7,-65882.85,-20465.21,23479.9,-49193.2,-21722.453,-25419.11,-39133.18
968957.5676796925,-80375.0,-65875.81,-20464.479,23473.43,-49188.355,-21723.227,-25421.754,-39149.58
968957.5716796892,-80366.3,-65868.82,-20461.467,23507.732,-49176.598,-21719.97,-25420.777,-39160.77
968957.5756796858,-80350.34,-65859.83,-20453.695,23537.965,-49168.133,-21718.223,-25421.592,-39158.0
968957.5796796825,-80357.38,-65864.99,-20455.81,23524.293,-49172.0,-21718.14,-25423.26,-39158.367
968957.5836796792,-80358.32,-65862.875,-20456.096,23496.543,-49179.527,-21720.541,-25424.805,-39150.35
968957.5876796758,-80344.93,-65841.555,-20453.29,23494.834,-49175.375,-21723.227,-25425.904,-39149.78
968957.5916796725,-80337.12,-65832.195,-20452.393,23527.223,-49163.82,-21721.72,-25425.863,-39156.58
968957.5956796691,-80341.31,-65838.87,-20450.074,23540.691,-49160.402,-21720.459,-25426.19,-39158.285
968957.5996796658,-80335.05,-65830.12,-20447.592,23520.346,-49171.59,-21722.006,-25427.287,-39153.402
968957.6036796625,-80331.38,-65828.01,-20449.992,23493.408,-49182.902,-21722.9,-25425.01,-39145.55
968957.607679659,-80319.99,-65815.06,-20446.412,23499.023,-49179.12,-21722.291,-25425.049,-39145.387
968957.6116796557,-80312.055,-65806.97,-20443.604,23538.291,-49153.242,-21722.982,-25430.055,-39154.91
968957.6156796524,-80322.8,-65814.45,-20443.93,23550.09,-49148.805,-21720.664,-25431.846,-39155.965
968957.619679649,-80325.445,-65815.11,-20444.54,23531.129,-49158.285,-21721.07,-25435.059,-39160.32
968957.6236796457,-80318.28,-65803.836,-20444.418,23491.7,-49171.715,-21723.145,-25439.373,-39162.56
968957.6276796424,-80315.59,-65796.43,-20446.9,23483.521,-49169.273,-21722.861,-25436.85,-39158.855
968957.631679639,-80313.88,-65800.055,-20444.988,23518.637,-49151.367,-21721.191,-25436.158,-39156.375
968957.6356796357,-80311.0,-65801.88,-20437.908,23537.477,-49145.875,-21718.426,-25437.582,-39157.066
968957.6396796323,-80313.03,-65799.52,-20439.006,23515.463,-49160.645,-21717.814,-25437.094,-39161.746
968957.643679629,-80306.97,-65788.25,-20438.844,23497.031,-49162.438,-21719.035,-25435.752,-39159.426
968957.6476796257,-80302.53,-65783.94,-20440.43,23508.465,-49150.066,-21719.035,-25436.076,-39158.734
968957.6516796222,-80300.46,-65789.39,-20439.535,23538.25,-49140.79,-21717.814,-25438.477,-39155.52
968957.6556796189,-80299.766,-65786.17,-20434.611,23547.975,-49137.453,-21718.547,-25439.982,-39157.35
968957.6596796156,-80294.64,-65775.39,-20429.729,23514.242,-49147.055,-21719.646,-25444.906,-39185.63
968957.6636796122,-80297.53,-65781.82,-20431.031,23491.66,-49152.63,-21720.256,-25440.918,-39153.484
968957.6676796089,-80295.086,-65781.945,-20431.967,23510.498,-49148.887,-21720.297,-25439.535,-39151.004
968957.6716796056,-80290.98,-65775.39,-20427.49,23540.08,-49134.562,-21719.035,-25444.5,-39195.23
968957.6756796022,-80281.78,-65765.34,-20421.51,23558.799,-49120.973,-21715.7,-25439.941,-39185.547
968957.6796795989,-80282.23,-65761.76,-20423.584,23532.838,-49124.88,-21714.764,-25433.676,-39163.617
968957.6836795955,-80284.836,-65764.164,-20424.887,23503.256,-49136.56,-21717.652,-25433.27,-39161.5
968957.6876795922,-80279.625,-65761.4,-20423.422,23510.295,-49135.297,-21720.297,-25437.785,-39165.61
968957.6916795889,-80275.19,-65752.56,-20419.678,23542.807,-49123.78,-21722.168,-25443.32,-39173.383
968957.6956795854,-80281.086,-65754.68,-20419.963,23556.56,-49120.445,-21723.553,-25449.707,-39182.375
